Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,17.200001,19.770000,17.020000,17.240000,16.956528,11146300
2022-09-01,17.139999,18.080000,15.170000,15.420000,15.166453,14433900
2022-10-01,15.620000,17.549999,15.370000,17.129999,16.942722,24263400
2022-11-01,17.350000,19.520000,15.150000,19.450001,19.237362,25155900
2022-12-01,19.530001,19.670000,17.469999,18.440001,18.238401,17523500
2023-01-01,18.570000,21.629999,18.320000,20.440001,20.216536,17198400
2023-02-01,20.580000,21.860001,17.170000,17.260000,17.071302,16829200
2023-03-01,17.219999,17.549999,15.730000,17.430000,17.239445,23775100
2023-04-01,17.360001,17.950001,16.780001,17.750000,17.668053,14084500
2023-05-01,17.660000,18.969999,16.490000,18.480000,18.394682,16537600
2023-06-01,18.580000,19.969999,18.400000,19.719999,19.628956,17462000
2023-07-01,19.639999,20.930000,19.200001,20.110001,20.017157,12209500
2023-08-01,20.080000,22.139999,19.730000,22.000000,21.898430,20560900
2023-09-01,22.059999,22.070000,20.129999,20.870001,20.773649,28079300
2023-10-01,20.850000,23.170000,20.010000,21.440001,21.440001,32512900
2023-11-01,21.360001,22.860001,21.190001,22.840000,22.840000,19541500
2023-11-22,22.510000,22.855000,22.490000,22.840000,22.840000,730634
